7,105,640.08,416.84,84.00,207.21,1,-1,-1,-1
7,106,1091.79,425.58,32.23,79.72,1,-1,-1,-1
7,107,1356.88,402.49,85.14,234.49,1,-1,-1,-1
7,108,437.99,429.56,76.20,183.35,1,-1,-1,-1
7,109,1138.30,423.65,39.46,106.85,1,-1,-1,-1
7,110,563.97,433.05,58.83,175.42,1,-1,-1,-1
7,112,360.37,436.08,30.11,72.90,1,-1,-1,-1
7,113,517.00,433.53,63.83,176.35,1,-1,-1,-1
7,114,830.98,435.26,22.60,72.67,1,-1,-1,-1
7,116,816.93,436.04,23.04,65.94,1,-1,-1,-1
7,118,771.50,433.87,20.90,60.52,1,-1,-1,-1
7,119,741.38,437.91,22.06,59.65,1,-1,-1,-1
8,102,1563.82,435.62,42.37,107.50,1,-1,-1,-1
8,103,1184.95,416.56,49.51,121.25,1,-1,-1,-1
8,104,1431.35,431.81,73.55,176.20,1,-1,-1,-1
8,105,632.59,416.68,89.51,210.87,1,-1,-1,-1
8,106,1085.09,428.97,32.87,80.27,1,-1,-1,-1
8,107,1357.33,404.65,82.51,234.84,1,-1,-1,-1
8,108,432.41,430.93,76.40,185.01,1,-1,-1,-1
8,109,1130.79,429.00,40.63,105.57,1,-1,-1,-1
8,110,555.44,432.58,61.14,180.81,1,-1,-1,-1
8,112,352.75,438.49,29.49,71.60,1,-1,-1,-1
8,113,513.44,439.20,63.28,173.38,1,-1,-1,-1
8,114,826.37,440.50,21.68,70.39,1,-1,-1,-1
8,118,773.85,439.89,22.78,62.75,1,-1,-1,-1
8,119,739.98,443.84,21.77,60.35,1,-1,-1,-1
9,102,1565.53,436.99,42.53,107.16,1,-1,-1,-1
9,103,1183.56,416.19,49.68,121.78,1,-1,-1,-1
9,104,1430.12,429.52,73.62,177.81,1,-1,-1,-1
9,105,630.95,416.70,88.14,210.88,1,-1,-1,-1
9,106,1083.05,428.98,34.11,82.96,1,-1,-1,-1
9,107,1358.30,403.42,81.91,236.16,1,-1,-1,-1
9,108,430.39,430.38,77.55,184.30,1,-1,-1,-1
9,109,1129.77,429.23,41.27,106.77,1,-1,-1,-1
9,110,554.22,430.37,61.84,182.28,1,-1,-1,-1
9,112,351.09,437.99,29.41,71.39,1,-1,-1,-1
9,113,511.40,438.99,65.08,172.30,1,-1,-1,-1
9,118,777.43,439.41,23.40,63.40,1,-1,-1,-1
9,119,749.79,441.32,22.05,60.83,1,-1,-1,-1
9,123,804.44,440.14,22.88,64.38,1,-1,-1,-1
9,116,822.31,440.69,22.41,66.88,1,-1,-1,-1
10,102,1566.17,436.45,43.06,108.78,1,-1,-1,-1
10,103,1179.82,416.70,50.06,121.59,1,-1,-1,-1
10,104,1428.01,427.07,71.26,181.89,1,-1,-1,-1
10,105,624.97,422.07,87.27,207.50,1,-1,-1,-1
10,106,1079.25,428.26,35.62,85.16,1,-1,-1,-1
10,107,1362.15,401.80,80.38,244.49,1,-1,-1,-1
10,108,424.06,430.35,77.22,184.85,1,-1,-1,-1
10,109,1126.98,429.48,41.10,108.11,1,-1,-1,-1
10,110,550.15,433.04,59.78,180.56,1,-1,-1,-1
10,112,343.95,438.52,30.58,69.47,1,-1,-1,-1
10,113,504.33,442.05,63.56,170.03,1,-1,-1,-1
10,118,775.71,439.00,24.55,63.94,1,-1,-1,-1
10,119,750.81,439.84,22.25,62.13,1,-1,-1,-1
10,123,800.33,440.57,23.15,64.95,1,-1,-1,-1
10,116,830.60,442.20,22.26,67.58,1,-1,-1,-1
10,114,821.61,442.01,21.78,69.63,1,-1,-1,-1
11,102,1563.52,437.15,43.15,108.91,1,-1,-1,-1
11,103,1176.74,417.52,49.13,121.06,1,-1,-1,-1
11,104,1423.72,428.00,73.05,183.76,1,-1,-1,-1
11,105,616.70,422.83,91.85,209.26,1,-1,-1,-1
11,106,1077.00,428.45,36.54,85.40,1,-1,-1,-1
11,107,1363.94,399.14,80.60,250.53,1,-1,-1,-1
11,108,417.85,431.00,74.70,185.81,1,-1,-1,-1
11,109,1124.04,430.90,40.91,107.04,1,-1,-1,-1
11,110,545.87,434.68,60.60,179.96,1,-1,-1,-1
11,112,337.18,438.93,32.30,71.19,1,-1,-1,-1
11,113,498.96,441.34,62.29,169.92,1,-1,-1,-1
11,118,773.25,441.04,23.05,63.62,1,-1,-1,-1
11,119,745.20,441.38,22.30,62.56,1,-1,-1,-1
11,123,796.12,441.97,22.91,66.05,1,-1,-1,-1
11,116,831.68,442.67,21.17,68.27,1,-1,-1,-1
11,114,818.37,442.93,21.47,69.97,1,-1,-1,-1
12,102,1563.25,436.53,43.35,109.58,1,-1,-1,-1
12,103,1174.69,416.46,49.38,121.07,1,-1,-1,-1
12,104,1425.62,427.25,65.55,179.69,1,-1,-1,-1
12,105,612.74,419.27,91.37,212.27,1,-1,-1,-1
12,106,1076.52,426.95,36.80,86.56,1,-1,-1,-1
12,107,1366.63,397.39,80.26,250.57,1,-1,-1,-1
12,108,412.91,430.25,74.57,184.38,1,-1,-1,-1
12,109,1122.83,429.83,41.53,108.25,1,-1,-1,-1
12,110,542.15,431.71,61.50,180.90,1,-1,-1,-1
12,112,332.82,437.32,30.90,71.70,1,-1,-1,-1
12,113,494.14,439.78,62.52,169.33,1,-1,-1,-1
12,118,771.94,440.01,23.09,63.16,1,-1,-1,-1
12,119,737.72,439.81,22.44,63.68,1,-1,-1,-1
12,123,798.81,441.17,22.59,67.66,1,-1,-1,-1
12,116,832.50,440.35,20.62,68.47,1,-1,-1,-1
12,114,814.98,441.85,21.82,69.62,1,-1,-1,-1
13,102,1562.57,436.73,43.33,110.09,1,-1,-1,-1
13,103,1173.84,416.84,48.65,121.38,1,-1,-1,-1
13,104,1424.14,424.28,62.45,195.78,1,-1,-1,-1
13,105,610.02,417.79,90.59,213.27,1,-1,-1,-1
13,106,1073.57,427.25,35.53,86.64,1,-1,-1,-1
13,107,1368.99,398.95,82.58,254.17,1,-1,-1,-1
13,108,408.84,431.67,75.67,184.81,1,-1,-1,-1
13,109,1121.61,430.54,41.27,107.95,1,-1,-1,-1
13,110,537.83,433.42,62.04,178.08,1,-1,-1,-1
13,112,329.14,438.09,30.82,72.21,1,-1,-1,-1
13,113,488.43,440.16,63.89,169.58,1,-1,-1,-1
13,118,768.86,440.04,22.92,62.42,1,-1,-1,-1
13,119,732.46,439.42,23.00,64.54,1,-1,-1,-1
13,123,789.40,441.67,22.22,66.66,1,-1,-1,-1
13,116,832.29,440.54,20.94,69.92,1,-1,-1,-1
13,114,812.21,442.08,22.58,70.03,1,-1,-1,-1
14,102,1558.92,436.55,43.75,110.20,1,-1,-1,-1
14,103,1170.73,416.96,49.05,122.36,1,-1,-1,-1
14,105,604.54,418.16,91.79,213.47,1,-1,-1,-1
14,106,1068.93,429.15,34.92,85.31,1,-1,-1,-1
14,107,1369.60,399.05,85.53,259.32,1,-1,-1,-1
14,108,402.66,432.75,78.61,183.08,1,-1,-1,-1
14,109,1118.54,431.42,42.11,108.15,1,-1,-1,-1
14,110,531.81,431.58,64.62,182.71,1,-1,-1,-1
14,112,324.06,438.29,30.28,72.19,1,-1,-1,-1
14,113,484.60,441.01,62.94,170.75,1,-1,-1,-1
14,118,773.36,439.96,22.96,61.06,1,-1,-1,-1
14,119,730.86,438.06,22.64,64.23,1,-1,-1,-1
14,123,788.78,440.45,21.93,66.40,1,-1,-1,-1
14,114,810.58,441.62,22.97,68.97,1,-1,-1,-1
15,102,1552.76,436.23,43.81,109.78,1,-1,-1,-1
15,103,1165.09,414.78,50.35,123.65,1,-1,-1,-1
15,105,595.45,415.26,93.73,217.61,1,-1,-1,-1
15,106,1062.12,427.17,33.85,84.43,1,-1,-1,-1
15,107,1370.06,398.96,88.73,262.11,1,-1,-1,-1
15,108,392.33,431.12,82.07,182.98,1,-1,-1,-1
15,109,1111.20,429.18,42.59,108.14,1,-1,-1,-1
15,110,524.87,428.78,64.39,184.43,1,-1,-1,-1
15,112,313.76,436.78,30.83,70.74,1,-1,-1,-1
15,113,476.75,441.50,62.02,169.61,1,-1,-1,-1
15,119,729.00,436.25,22.78,63.42,1,-1,-1,-1
15,123,785.43,438.57,22.35,65.87,1,-1,-1,-1
15,114,803.68,439.33,22.61,68.65,1,-1,-1,-1
16,102,1548.91,436.95,43.35,109.00,1,-1,-1,-1
16,103,1161.12,415.01,51.16,122.77,1,-1,-1,-1
16,105,589.25,413.30,98.14,224.52,1,-1,-1,-1
16,106,1058.25,428.55,34.85,86.58,1,-1,-1,-1
16,107,1370.06,401.65,90.54,261.95,1,-1,-1,-1
16,108,387.45,431.13,79.14,183.83,1,-1,-1,-1
16,109,1107.24,429.44,43.08,109.05,1,-1,-1,-1
16,110,521.03,431.31,63.87,182.83,1,-1,-1,-1
16,112,304.99,438.20,32.15,70.55,1,-1,-1,-1
16,113,470.34,441.06,63.02,171.57,1,-1,-1,-1
16,119,722.54,436.74,22.23,62.55,1,-1,-1,-1
16,123,780.24,441.59,22.24,63.17,1,-1,-1,-1
16,114,799.08,440.44,21.86,68.57,1,-1,-1,-1
17,102,1542.22,438.08,43.62,108.84,1,-1,-1,-1
17,103,1156.46,416.04,50.77,121.42,1,-1,-1,-1
17,105,583.09,414.69,99.80,225.06,1,-1,-1,-1
17,106,1052.66,429.24,34.34,85.72,1,-1,-1,-1
17,107,1369.31,401.27,92.05,266.52,1,-1,-1,-1
17,108,379.74,432.70,80.48,185.48,1,-1,-1,-1
17,109,1102.91,430.19,41.19,106.73,1,-1,-1,-1
17,110,515.35,433.67,63.94,182.13,1,-1,-1,-1
17,112,298.09,438.74,32.11,70.62,1,-1,-1,-1
17,113,462.30,440.15,64.75,174.16,1,-1,-1,-1
17,119,711.88,437.04,22.62,63.15,1,-1,-1,-1
17,114,794.34,441.18,21.16,68.42,1,-1,-1,-1
17,127,733.66,439.53,22.93,62.40,1,-1,-1,-1
18,102,1535.43,439.95,44.62,109.31,1,-1,-1,-1
18,103,1149.99,418.13,49.51,119.69,1,-1,-1,-1
18,105,577.05,419.92,96.24,219.45,1,-1,-1,-1
18,106,1047.75,429.15,34.38,86.24,1,-1,-1,-1
18,107,1369.46,401.51,90.58,271.50,1,-1,-1,-1
18,108,368.58,431.95,83.76,186.15,1,-1,-1,-1
18,109,1097.30,431.08,40.42,107.03,1,-1,-1,-1
18,110,507.12,434.03,64.84,183.84,1,-1,-1,-1
18,112,289.83,439.85,31.73,71.84,1,-1,-1,-1
18,113,454.61,439.07,65.04,174.99,1,-1,-1,-1
18,119,702.82,439.15,23.21,61.64,1,-1,-1,-1
18,114,787.90,443.43,21.56,67.56,1,-1,-1,-1
18,127,735.84,441.66,23.07,59.19,1,-1,-1,-1
18,118,751.69,443.09,22.06,60.70,1,-1,-1,-1
19,102,1530.61,441.46,44.70,110.02,1,-1,-1,-1
19,103,1143.73,420.63,48.66,119.99,1,-1,-1,-1
19,105,568.95,422.07,96.68,219.01,1,-1,-1,-1
19,106,1039.26,431.38,35.23,85.17,1,-1,-1,-1
19,107,1366.52,403.57,90.51,274.97,1,-1,-1,-1
19,108,359.24,437.16,83.42,182.43,1,-1,-1,-1
19,109,1090.89,433.40,40.77,106.88,1,-1,-1,-1
19,110,500.97,437.63,63.32,182.29,1,-1,-1,-1
19,112,280.53,441.34,31.53,72.30,1,-1,-1,-1
19,113,449.15,442.28,63.15,173.65,1,-1,-1,-1
19,119,695.19,442.13,23.39,61.66,1,-1,-1,-1
19,114,781.61,445.82,22.13,68.25,1,-1,-1,-1
19,127,735.98,441.79,22.82,60.76,1,-1,-1,-1
19,128,680.88,445.78,22.52,60.87,1,-1,-1,-1
19,123,756.96,445.41,22.47,64.41,1,-1,-1,-1
20,102,1524.60,446.51,43.53,109.01,1,-1,-1,-1
20,103,1132.91,426.70,48.87,122.08,1,-1,-1,-1
20,105,552.29,429.74,96.55,224.27,1,-1,-1,-1
20,106,1030.07,436.11,35.33,85.83,1,-1,-1,-1
20,107,1361.08,414.26,86.45,272.27,1,-1,-1,-1
20,108,348.71,441.11,76.20,187.79,1,-1,-1,-1
20,109,1081.99,437.49,41.42,111.26,1,-1,-1,-1
20,110,490.14,445.56,60.66,178.40,1,-1,-1,-1
20,112,266.24,446.63,30.70,71.29,1,-1,-1,-1
20,113,435.91,451.07,61.84,171.23,1,-1,-1,-1
20,119,687.76,448.21,22.36,61.86,1,-1,-1,-1
20,114,767.19,450.97,23.03,69.38,1,-1,-1,-1
20,123,743.44,451.07,21.80,62.09,1,-1,-1,-1
21,102,1519.38,447.57,43.23,108.36,1,-1,-1,-1
21,103,1126.91,427.21,49.16,120.48,1,-1,-1,-1
21,105,537.77,432.17,104.29,224.32,1,-1,-1,-1
21,106,1025.06,438.77,35.87,83.33,1,-1,-1,-1
21,107,1361.96,413.72,81.95,273.76,1,-1,-1,-1
21,108,339.89,443.77,75.24,181.67,1,-1,-1,-1
21,109,1077.24,438.87,40.04,109.42,1,-1,-1,-1
21,110,483.48,447.44,58.67,176.99,1,-1,-1,-1
21,112,258.00,447.69,30.03,70.48,1,-1,-1,-1
21,113,426.67,449.93,64.28,172.60,1,-1,-1,-1
21,114,761.54,450.88,23.12,71.91,1,-1,-1,-1
21,123,734.77,449.23,32.33,69.65,1,-1,-1,-1
21,128,662.52,452.46,23.16,58.61,1,-1,-1,-1
22,102,1507.84,448.93,44.40,109.32,1,-1,-1,-1
22,103,1114.39,431.74,48.22,117.86,1,-1,-1,-1
22,105,530.29,438.45,103.25,221.51,1,-1,-1,-1
22,106,1020.45,440.25,33.57,84.05,1,-1,-1,-1
22,107,1354.29,414.05,83.10,272.21,1,-1,-1,-1
22,108,327.71,446.45,76.20,178.94,1,-1,-1,-1
22,109,1067.22,438.89,40.66,112.06,1,-1,-1,-1
22,110,471.28,447.64,60.47,178.83,1,-1,-1,-1
22,112,247.80,448.90,29.99,71.38,1,-1,-1,-1
22,113,418.86,452.10,63.15,173.30,1,-1,-1,-1
22,114,752.71,453.22,23.87,72.66,1,-1,-1,-1
22,123,730.30,453.05,27.76,67.54,1,-1,-1,-1
22,129,700.80,450.85,22.03,60.41,1,-1,-1,-1
22,128,654.55,455.44,22.94,58.81,1,-1,-1,-1
22,118,721.98,454.97,21.49,59.70,1,-1,-1,-1
22,119,668.60,451.85,23.50,61.29,1,-1,-1,-1
23,102,1496.59,448.31,43.99,111.29,1,-1,-1,-1
23,103,1102.64,430.98,49.27,119.72,1,-1,-1,-1
23,105,521.69,439.53,101.97,227.00,1,-1,-1,-1
23,106,1011.95,440.91,34.31,84.99,1,-1,-1,-1
23,107,1344.10,413.41,86.14,275.20,1,-1,-1,-1
23,108,315.88,448.66,75.78,177.57,1,-1,-1,-1
23,109,1052.78,441.29,40.70,108.52,1,-1,-1,-1
23,110,456.54,452.69,60.15,177.82,1,-1,-1,-1
23,112,234.49,448.78,31.06,74.64,1,-1,-1,-1
23,113,406.59,454.31,63.45,173.46,1,-1,-1,-1
23,114,739.97,454.99,22.54,73.40,1,-1,-1,-1
23,119,659.88,451.98,22.91,61.60,1,-1,-1,-1
24,102,1487.98,450.57,43.88,110.74,1,-1,-1,-1
24,103,1093.80,433.70,49.65,121.10,1,-1,-1,-1
24,105,507.91,439.51,105.42,234.80,1,-1,-1,-1
24,106,1001.94,442.94,33.37,85.97,1,-1,-1,-1
24,107,1334.83,411.95,89.68,285.68,1,-1,-1,-1
24,108,299.52,450.65,79.08,184.09,1,-1,-1,-1
24,109,1044.48,441.95,41.23,112.24,1,-1,-1,-1
24,110,437.56,456.26,63.15,176.83,1,-1,-1,-1
24,112,219.25,452.27,32.56,76.34,1,-1,-1,-1
24,113,394.91,457.74,64.48,173.96,1,-1,-1,-1
24,114,730.74,456.95,22.19,75.60,1,-1,-1,-1
24,119,651.84,455.23,22.33,60.13,1,-1,-1,-1
24,129,673.20,455.56,22.20,62.24,1,-1,-1,-1
24,128,634.79,457.09,22.08,59.78,1,-1,-1,-1
25,102,1463.72,451.79,43.64,110.15,1,-1,-1,-1
25,103,1067.58,437.17,48.27,119.21,1,-1,-1,-1
25,105,477.51,438.94,109.10,240.91,1,-1,-1,-1
25,106,986.31,446.51,34.56,87.06,1,-1,-1,-1
25,107,1316.19,410.60,93.81,286.10,1,-1,-1,-1
25,108,272.02,450.94,79.38,187.64,1,-1,-1,-1
25,109,1013.11,446.10,41.96,107.32,1,-1,-1,-1
25,110,419.64,454.12,56.92,180.48,1,-1,-1,-1
25,112,186.66,453.45,32.48,73.97,1,-1,-1,-1
25,113,369.15,457.00,65.91,178.52,1,-1,-1,-1
25,114,703.00,459.05,22.05,74.40,1,-1,-1,-1
25,119,622.63,456.03,22.72,59.34,1,-1,-1,-1
25,129,646.31,456.39,23.05,61.45,1,-1,-1,-1
25,128,604.90,457.58,22.05,59.69,1,-1,-1,-1
26,102,1450.95,450.82,44.50,110.67,1,-1,-1,-1
26,103,1054.25,436.59,46.95,121.84,1,-1,-1,-1
26,105,461.86,441.05,108.29,237.38,1,-1,-1,-1
26,106,973.15,444.88,32.32,86.00,1,-1,-1,-1
26,107,1308.60,411.25,94.31,289.99,1,-1,-1,-1
26,108,256.36,452.24,81.20,186.63,1,-1,-1,-1
26,109,999.56,447.08,40.15,106.00,1,-1,-1,-1
26,110,404.86,451.79,61.11,181.70,1,-1,-1,-1
26,112,170.77,449.95,32.40,77.74,1,-1,-1,-1
26,113,354.45,457.13,66.45,178.93,1,-1,-1,-1
26,114,693.06,458.78,23.25,75.40,1,-1,-1,-1
26,119,609.65,454.82,22.51,60.81,1,-1,-1,-1
26,129,625.75,455.56,22.80,60.90,1,-1,-1,-1
26,128,595.06,455.94,23.70,58.77,1,-1,-1,-1
26,118,655.63,458.12,22.68,61.30,1,-1,-1,-1
27,102,1430.44,450.18,44.43,109.30,1,-1,-1,-1
27,103,1031.70,434.59,48.09,122.75,1,-1,-1,-1
27,105,437.16,434.16,104.54,242.61,1,-1,-1,-1
27,106,950.19,442.25,33.18,86.74,1,-1,-1,-1
27,107,1289.84,408.54,95.43,294.86,1,-1,-1,-1
27,108,227.79,452.78,81.64,186.23,1,-1,-1,-1
27,109,982.06,443.85,38.24,108.10,1,-1,-1,-1
27,110,378.66,450.77,60.72,182.58,1,-1,-1,-1
27,112,142.50,447.75,32.46,79.15,1,-1,-1,-1
27,113,328.31,456.51,68.27,180.18,1,-1,-1,-1
27,114,671.03,456.06,23.46,72.12,1,-1,-1,-1
27,119,588.42,453.90,22.26,59.35,1,-1,-1,-1
27,129,607.52,453.50,22.38,60.40,1,-1,-1,-1
27,128,572.53,454.76,22.71,58.89,1,-1,-1,-1
27,104,1247.77,436.16,72.78,185.88,1,-1,-1,-1
27,123,647.54,452.72,23.07,65.38,1,-1,-1,-1
28,102,1420.24,449.97,42.73,111.67,1,-1,-1,-1
28,103,1019.54,437.97,47.44,121.48,1,-1,-1,-1
28,105,414.79,431.96,112.00,249.69,1,-1,-1,-1
28,106,933.96,443.16,33.50,86.90,1,-1,-1,-1
28,107,1281.31,409.53,93.95,293.92,1,-1,-1,-1
28,108,211.69,448.86,82.04,193.39,1,-1,-1,-1
28,109,971.37,444.69,39.21,108.56,1,-1,-1,-1
28,110,361.30,447.64,63.85,187.37,1,-1,-1,-1
28,112,119.25,451.04,33.21,78.64,1,-1,-1,-1
28,113,309.44,459.59,66.97,179.43,1,-1,-1,-1
28,114,659.04,456.79,23.60,75.15,1,-1,-1,-1
28,119,577.64,454.98,21.63,61.08,1,-1,-1,-1
28,128,564.58,455.47,22.24,60.42,1,-1,-1,-1
28,104,1233.73,438.54,68.05,182.30,1,-1,-1,-1
28,123,629.62,455.80,21.12,62.18,1,-1,-1,-1
29,102,1407.60,450.04,43.18,113.11,1,-1,-1,-1
29,103,1008.17,437.55,46.81,120.90,1,-1,-1,-1
29,105,397.47,429.49,113.33,253.04,1,-1,-1,-1
29,106,921.61,442.18,32.86,86.40,1,-1,-1,-1
29,107,1275.58,409.94,94.01,291.82,1,-1,-1,-1
29,108,199.62,444.35,83.82,199.12,1,-1,-1,-1
29,109,959.40,444.76,41.99,109.16,1,-1,-1,-1
29,110,346.70,444.81,68.66,189.01,1,-1,-1,-1
29,112,102.55,449.96,33.78,80.62,1,-1,-1,-1
29,113,293.57,459.54,65.04,178.07,1,-1,-1,-1
29,114,646.39,456.13,23.16,75.42,1,-1,-1,-1
29,119,570.37,454.14,20.69,62.40,1,-1,-1,-1
29,128,552.71,453.79,21.70,61.14,1,-1,-1,-1
29,104,1219.32,438.96,70.47,180.94,1,-1,-1,-1
30,102,1389.61,451.43,43.18,114.51,1,-1,-1,-1
30,103,987.98,439.38,46.55,118.62,1,-1,-1,-1
30,105,362.37,428.98,119.81,256.65,1,-1,-1,-1
30,106,900.81,442.88,34.06,88.50,1,-1,-1,-1
30,107,1258.48,413.01,98.72,293.50,1,-1,-1,-1
30,108,168.89,447.11,87.30,196.53,1,-1,-1,-1
30,109,938.13,444.67,41.95,107.47,1,-1,-1,-1
30,110,318.25,447.19,76.76,187.15,1,-1,-1,-1
30,112,71.22,449.28,33.17,78.79,1,-1,-1,-1
30,113,268.65,456.14,64.16,183.61,1,-1,-1,-1
30,114,624.06,456.00,23.08,74.56,1,-1,-1,-1
30,119,544.73,452.55,21.52,61.94,1,-1,-1,-1
30,128,530.58,453.50,21.12,61.30,1,-1,-1,-1
30,104,1193.75,441.86,73.94,178.34,1,-1,-1,-1
30,131,515.57,455.17,22.73,60.03,1,-1,-1,-1
30,118,572.51,454.94,24.22,63.73,1,-1,-1,-1
30,123,598.29,455.57,21.23,63.69,1,-1,-1,-1
31,102,1380.88,455.74,43.40,112.89,1,-1,-1,-1
31,103,977.05,441.97,46.61,116.91,1,-1,-1,-1
31,105,343.53,428.19,122.54,262.21,1,-1,-1,-1
31,106,889.18,444.32,33.85,89.41,1,-1,-1,-1
31,107,1255.30,416.66,95.41,296.41,1,-1,-1,-1
31,108,154.48,445.72,86.30,200.48,1,-1,-1,-1
31,109,927.03,446.10,42.60,110.47,1,-1,-1,-1
31,112,52.50,450.21,34.19,80.08,1,-1,-1,-1
31,113,252.77,456.64,67.67,186.01,1,-1,-1,-1
31,114,612.62,458.49,22.86,76.94,1,-1,-1,-1
31,119,532.46,455.95,21.37,61.83,1,-1,-1,-1
